,ref_ans_id,referenceAnswer,stu_ans_id_new,studentAnswer,accuracy
2557,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_6,"When one seems to disappear because it has dissolved, and you can see through it.",correct
2558,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_7,When it creates one type of something. Like chocolate milk.,incorrect
2559,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_8,It is when you cannot see the solid from the liquid.,correct
2560,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_9,When you cannot separate them with filters or screens.,incorrect
2561,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_10,"The solid seems to disappear, or dissolve.",incorrect
2562,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_11,Well I will see the solid at the bottom and the liquid on top of it.,incorrect
2563,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_12,You know because the solid matrix I will dissolve overnight.,incorrect
2564,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_13,Then material will probably split up into smaller parts.,incorrect
2565,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_14,Because the solid is kind of hard and liquid is more smoother.,incorrect
2566,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_15,When you cannot see the solid.,incorrect
2567,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_16,The solid dissolves. The solid breaks into tiny pieces so tiny no one can see it.,correct
2568,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_17,If you experiment you might find a way to separate.,incorrect
2569,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_18,Of the materials dissolve.,incorrect
2570,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_19,You know when the solid is dissolved.,incorrect
2571,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_20,When water and salt mix the salt disappears or seems to and when you cannot see the salt that means you have made a solution.,correct
2572,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_21,The solid disappears into air pockets.,correct
2573,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_22,When something is mixing so you get a solution.,incorrect
2574,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_23,You see how it mixes together and sometimes there are bubbles or wet.,incorrect
2575,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_24,It is clear.,incorrect
2576,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_25,I know that because it is mixed up because it is not clear anymore.,incorrect
2577,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_26,When the water turns gray or a different color.,incorrect
2578,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_27,"Powder and water when they mix together. The water turn white, that how you tell or you look to the bottom.",incorrect
2579,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_28,When they are in the container the water brushes off some dirt from the solid.,incorrect
2580,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_29,When the solid dissolves.,incorrect
2581,refAns_72,The solid dissolves (seems to disappear) and the liquid remains clear.,stuAns_72_30,Because one of the chemicals dissolves.,incorrect
2582,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_0,Because it look a lot like alum.,incorrect
2583,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_1,I chose it because I looked at the key below and I saw the same shape.,incorrect
2584,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_2,Because they are the same shape.,incorrect
2585,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_3,"Because the particles in her dish, look like the ones in the box down below labeled alum.",correct
2586,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_4,Because on the key alum is a hexagon and a hexagon in the middle with lines going from each point to the point on the hexagon inside.,correct
2587,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_5,I chose alum because it looks like alum and the mystery solution have the same pattern.,incorrect
2588,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_6,Because you see the picture in the dish and it looks the same.,incorrect
2589,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_7,I looked at the crystal shape key and it looks most like alum.,correct
2590,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_8,Because they look the same.,incorrect
2591,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_9,Well I look at the key below and I saw the same way it looked at the top.,incorrect
2592,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_10,Because that is what it is call and we talks about that is what it is call.,incorrect
2593,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_11,Because I thought it was the best answer.,incorrect
2594,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_12,I looked at the pictures below and one of them looked like mystery solution looked at it said alum I picked alum.,correct
2595,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_13,Because crystals look like a small amount and have lines on the side something each crystal has its own shape.,incorrect
2596,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_14,I looked at the pictures and words and I tried to see which one matched the crystals in the circle.,incorrect
2597,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_15,Because picture tips of crystal like the same.,incorrect
2598,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_16,Because that is the picture Emily drew. Crystals have different shapes.,incorrect
2599,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_17,You can see it on the pictures.,incorrect
2600,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_18,Just a wild guess.,incorrect
2601,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_19,Because it showed what alum looks like at the bottom.,incorrect
2602,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_20,Because they look the same.,incorrect
2603,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_21,Because they look like they have the same properties.,incorrect
2604,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_22,"I chose that answer, because the picture look the same.",incorrect
2605,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_23,Because picture show the exact same thing as alum in the picture below.,correct
2606,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_24,Because they look the same.,incorrect
2607,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_25,The alum has the same pattern and it looks the same.,incorrect
2608,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_26,I chose that answer because it looks the same like the drawing in the circle.,incorrect
2609,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_27,Because it shows the pictures below.,incorrect
2610,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_28,I chose that answer because when I look down the picture it look the same as the picture up there.,incorrect
2611,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_29,Because the picture down below of Epsom salt has no lines or anything.,incorrect
2612,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_30,Because her drawing looks the same as the one in the shape key.,incorrect
2613,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_31,The alum in the picture below is a tall hexagon the crystal in the picture above is also a tall hexagon so it led me to the conclusion that they are the same.,correct
2614,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_32,Because alum looks like the picture above.,correct
2615,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_33,Because it looks like alum but more crystals.,correct
2616,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_34,I chose it because on the key it looks the same as the crystal evaporating dish.,incorrect
2617,refAns_73,Emily's crystals are the same shape as the alum crystals shown on the key.,stuAns_73_35,It looks closer than the other.,incorrect
2618,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_0,The solid was too big to go through the filter paper.,correct
2619,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_1,Because the little piece of the liquid and the undissolved is bigger.,correct
2620,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_2,It is separate because the paper filter is liquid.,incorrect
2621,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_3,Because the solid is too heavy to go through the paper.,incorrect
2622,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_4,Solid is too big to go through the filter hole. Liquid is just water that can go through almost anything.,correct
2623,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_5,Because the filter cannot hold the water because the filter already has water in it.,incorrect
2624,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_6,"The holes in the filter are smaller than the solid particles, and the water particles are smaller than the holes, so the water goes through the filter while the solid will not go through.",correct
2625,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_7,Because the particle size was too big and the filter could not hold any more water because it was wet.,incorrect
2626,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_8,"Because when the solid touches the side, it sticks.",incorrect
2627,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_9,Because the solid was bigger than the liquid so it got stuck!,correct
2628,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_10,Because she did not wet the filter and when she put the water they got wet.,incorrect
2629,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_11,Because the materials are too big to go through the holes but the water is not too big to go through the holes in the filter.,correct
2630,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_12,It stays in the filter because the solid material does not count as the solution.,incorrect
2631,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_13,The solid does not go through the filter like the liquid because the liquid is small enough to go through the filter but the solid is too large.,correct
2632,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_14,Because it is a thick.,incorrect
2633,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_15,Because the holes in the filter are too small for the solid to go through them.,correct
2634,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_16,The solid stayed in because it was too big to go through the microscopic holes in the filter paper.,correct
2635,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_17,The solid stays in the filter because the particles are too big to go through but dissolved can go through because the particles are small enough.,correct
2636,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_18,It stays at the top because it is too big to go through the filter and the water is just a liquid.,correct
2637,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_19,The solid is hard. It cannot go through because it is not a liquid.,incorrect
2638,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_20,Because the solute in the saturated solution dissolved and were dispersed equally. The material that did not go through was too big to go through.,correct
2639,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_21,Because the materials are stuck together with water and cannot go through the tiny holes in the filter.,incorrect
2640,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_22,Because when the water goes through the filter some water stays which helps the filter catch the sugar.,incorrect
2641,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_23,Because it is too thick to slide down the filter.,correct
2642,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_24,Because the solid stay because it is too big and water it can just go through things like that.,correct
2643,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_25,Because they are big.,incorrect
2644,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_26,The solid stayed in because it was not as watery and it was bigger chucks. The liquid is watery and so it went through.,incorrect
2645,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_27,The solid stays in the filter because the filter's holes are too small for the liquid to go through.,incorrect
2646,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_28,Because paper absorbent and solids cannot go through solids.,incorrect
2647,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_29,The liquid was too big to go through the holes.,incorrect
2648,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_30,Because in the filter paper there are little holes!,correct
2649,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_31,The solid would be too big to pass through the small holes in the filter paper.,correct
2650,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_32,The solid stays because its particle size was too large to go through the filter.,correct
2651,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_33,Because water goes through the paper and the salt is not water.,incorrect
2652,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_34,Because the liquid is a substance that can go through most objects with small or tiny holes and solid cannot.,incorrect
2653,refAns_74,The particles of the solid are too big to go through the holes in the paper filter.,stuAns_74_35,Because the solid did not dissolve.,incorrect
2654,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_0,No because one has more water.,incorrect
2655,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_1,"No, because they do not say how much spoons are in there and 250 milliliters is more concentrated.",incorrect
2656,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_2,No. Because one has more water.,incorrect
2657,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_3,No because it has to be equal.,incorrect
2658,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_4,"No, because one has more water.",incorrect
2659,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_5,No they do not because they are not the same amount of water and it will not equal the same.,incorrect
2660,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_6,"Yes, because if you get the same amount of water from each then weighed it they would measure up to the same amount.",incorrect
2661,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_7,"No, because there is less room for the solute to spread out in Mariella's solution. The material at the bottom is not part of the solution.",incorrect
2662,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_8,Yes because they both have the same amount of solid.,incorrect
2663,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_9,No because they have the same solid but different amounts of water.,incorrect
2664,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_10,"No, they do not because Richard put more water which will make it less concentrated.",incorrect
2665,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_11,No. I think that Mariella's saturated solution is more concentrated because it has more solid.,incorrect
2666,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_12,No because one has more water which will make the solution heavier than the other.,incorrect
2667,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_13,"No, because the 100 milliliters of water is more concentrated because it has less solvent and 250 milliliters of water has more solvent.",incorrect
2668,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_14,"No because if you had Kool-aid the one with more water will give the powder more space to dissolve, but the one with less water will saturate because there is less space for the powder to dissolve.",incorrect
2669,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_15,Yes because they both cannot hold any more solid.,correct
2670,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_16,Yes. They are both saturated which means they are also concentrated.,incorrect
2671,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_17,No. Why because one has 3 spoons of salt in it and 2 has 4 spoons of salt in it that is why it is more solution.,incorrect
2672,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_18,"No, because it might be a different amount of the solid in it.",incorrect
2673,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_19,I think yes because it does not matter how much whatever you put in it and they put the same amount of stuff.,incorrect
2674,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_20,"Yes, because if you take out the same amount of water out of each solution and put them on a balance then they will weigh the same. Only a certain amount of water can hold a certain amount of salt.",incorrect
2675,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_21,No it does not because the 250 is more than 100.,incorrect
2676,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_22,Yes because if you take out a certain amount of water out of each of them and weigh them and they will weigh the same.,incorrect
2677,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_23,"No, the one with 100 milliliters of water is more concentrated because the solid has less room.",incorrect
2678,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_24,No because Richard has more water than Mariella and Mariella only has 100 milliliters of water. And it is more crowded with 100 milliliters of water.,incorrect
2679,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_25,"No, because Richard has more concentration space than Mariella because he has more water which means less saturation room.",incorrect
2680,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_26,"Yes, because they are both saturated and if they add more it will just become more saturated.",incorrect
2681,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_27,Yes. Because they both put sort of the same amount of water into the cup and so they both have the same concentration.,incorrect
2682,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_28,"No, because Mariella's solution had more water.",incorrect
2683,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_29,Yes there is the same amount of solution.,incorrect
2684,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_30,"No, because if they did then both the water would be the same.",incorrect
2685,refAns_75,"Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.",stuAns_75_31,No because Richard has way more solution than Mariella so it is not the same amount.,incorrect
2686,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_0,B has more solute than A does therefore B will weigh more since the solute is equally spread.,incorrect
2687,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_1,They are the same amount of water different in spoons. That is why B weighs more because of spoons.,incorrect
2688,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_2,Because you would have to take 50 milliliters of water out of cup B or else cup B would be heavier. So it would more fair.,incorrect
2689,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_3,I chose cup A because it seems more concentrated.,incorrect
2690,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_4,Because he pour only 50 milliliters of solution in each cup.,incorrect
2691,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_5,Because B is the double of A.,incorrect
2692,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_6,Because cup B has more spoons of the solute and has more water.,incorrect
2693,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_7,"Because if you just took 50 milliliters of water out of each, they would be equal. I got this one wrong.",incorrect
2694,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_8,I think the second one because B has more scoops of solute.,incorrect
2695,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_9,Because now there is now only some of water in each and 4 is more than 2 and cup B more concentration.,incorrect
2696,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_10,I picked cup B because I thought it would have more spoons of solute than cup A.,incorrect
2697,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_11,Because 2 is half of 4 spoons and 50 milliliters is half of 100.,correct
2698,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_12,Because Nigel took out the same amount of solutions. There is 2 spoons for 50 milliliters of water. The concentration are the same.,correct
2699,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_13,They both have 2 spoonfuls per 50 milliliters so when you compare 50 milliliters from each they both have 2 spoonfuls in the 50 milliliters.,correct
2700,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_14,Because they both have the same amount of water but have different amount of salt.,incorrect
2701,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_15,I think cup B would be more heavy because cup B is more concentrated.,incorrect
2702,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_16,They are going to be even.,incorrect
2703,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_17,Cup B is more concentrated than cup A.,incorrect
2704,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_18,Because solution B has more water in the top.,incorrect
2705,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_19,"They are the same, because there is a pattern, for every 2 spoons of solute add 50 milliliters of water.",correct
2706,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_20,B because it gave 100 milliliters water and 4 spoons of solute. And A gave 5 milliliters water 2 spoon of salt so I stay with B.,incorrect
2707,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_21,I chose the same because he took bottle A and half of bottle B and half of bottle B equals A.,correct
2708,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_22,It is like x like 50 times 2 equals 100 so then 2 spoons of solute equals 50.,incorrect
2709,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_23,"All solutions are mixtures, and a solution is when something disappears into the other.",incorrect
2710,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_24,Solution would need to be doubled.,incorrect
2711,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_25,Because he took the same amount from each bottle.,incorrect
2712,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_26,Because they both have the same amount of solution in each cup. So both cups weigh the same.,incorrect
2713,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_27,Because there is 2 spoons and 50 milliliters and then there is 4 spoons and 100 milliliters so they are going to weigh the same.,correct
2714,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_28,Because there is more water and solute.,incorrect
2715,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_29,I chose that one because in bottle B they took 50 milliliters but in it they put 4 spoons.,incorrect
2716,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_30,I chose this one because in the picture above there is more water in cup B.,incorrect
2717,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_31,Solution B has more water so it weighs more than solution A.,incorrect
2718,refAns_76,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,stuAns_76_32,Cup B because it is just double.,incorrect
2719,refAns_77,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",stuAns_77_0,If you take the same amount of water and weight it will measure to the same things.,correct
2720,refAns_77,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",stuAns_77_1,I chose cup 2 because it has the same water 2 has more solute.,incorrect
2721,refAns_77,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",stuAns_77_2,"The solutions have the same amount of solute, there is just more on the bottom of the cup in cup 2.",correct
